id_cliente,recencia,frequencia,monetario,nome_cliente,R_score,F_score,M_score,segmento
CLIENTE-773,11,8,19256.809999999998,Alícia Cassiano,4,4,3,Leal
CLIENTE-773,11,8,19256.809999999998,Clara Guerra,4,4,3,Leal
CLIENTE-773,11,8,19256.809999999998,Gabriela Garcia,4,4,3,Leal
CLIENTE-773,11,8,19256.809999999998,Mariane Vasconcelos,4,4,3,Leal
CLIENTE-773,11,8,19256.809999999998,Laís Casa Grande,4,4,3,Leal
CLIENTE-773,11,8,19256.809999999998,Alexandre Viana,4,4,3,Leal
CLIENTE-773,11,8,19256.809999999998,Luan Nunes,4,4,3,Leal
CLIENTE-773,11,8,19256.809999999998,Srta. Heloísa Costa,4,4,3,Leal
CLIENTE-774,18,5,18223.95,Pedro Lucas Novais,4,2,3,Novo
CLIENTE-774,18,5,18223.95,Benjamin Porto,4,2,3,Novo
CLIENTE-774,18,5,18223.95,Maria Júlia Ramos,4,2,3,Novo
CLIENTE-774,18,5,18223.95,Josué Sampaio,4,2,3,Novo
CLIENTE-774,18,5,18223.95,Isadora Castro,4,2,3,Novo
CLIENTE-775,37,7,16232.52,Raul Casa Grande,3,3,2,Potencial
CLIENTE-775,37,7,16232.52,Dra. Eloá Farias,3,3,2,Potencial
CLIENTE-775,37,7,16232.52,Vitor da Cunha,3,3,2,Potencial
CLIENTE-775,37,7,16232.52,Sra. Ana Júlia Cardoso,3,3,2,Potencial
CLIENTE-775,37,7,16232.52,Bárbara Carvalho,3,3,2,Potencial
CLIENTE-775,37,7,16232.52,João Pedro Monteiro,3,3,2,Potencial
CLIENTE-775,37,7,16232.52,Pedro Henrique da Cunha,3,3,2,Potencial
CLIENTE-776,33,8,33190.4,Cecília Nogueira,3,4,5,Leal
CLIENTE-776,33,8,33190.4,Esther Monteiro,3,4,5,Leal
CLIENTE-776,33,8,33190.4,Raquel Câmara,3,4,5,Leal
CLIENTE-776,33,8,33190.4,Anthony da Mata,3,4,5,Leal
CLIENTE-776,33,8,33190.4,Ester Novaes,3,4,5,Leal
CLIENTE-776,33,8,33190.4,Maria Barbosa,3,4,5,Leal
CLIENTE-776,33,8,33190.4,Maria Júlia Gonçalves,3,4,5,Leal
CLIENTE-776,33,8,33190.4,Ana Liz da Conceição,3,4,5,Leal
CLIENTE-777,32,5,16351.279999999999,Sr. Rafael Viana,3,2,2,Potencial
CLIENTE-777,32,5,16351.279999999999,Sara da Mota,3,2,2,Potencial
CLIENTE-777,32,5,16351.279999999999,Alexandre da Costa,3,2,2,Potencial
CLIENTE-777,32,5,16351.279999999999,Thomas Teixeira,3,2,2,Potencial
CLIENTE-777,32,5,16351.279999999999,Maya da Conceição,3,2,2,Potencial
CLIENTE-778,49,4,11055.26,Ryan Cavalcante,2,1,1,Perdido
CLIENTE-778,49,4,11055.26,Srta. Ana Liz Siqueira,2,1,1,Perdido
CLIENTE-778,49,4,11055.26,Cauã Carvalho,2,1,1,Perdido
CLIENTE-778,49,4,11055.26,Anthony da Mata,2,1,1,Perdido
CLIENTE-779,32,5,16935.37,Caio Lopes,3,2,2,Potencial
CLIENTE-779,32,5,16935.37,Lunna Carvalho,3,2,2,Potencial
CLIENTE-779,32,5,16935.37,Isadora Pacheco,3,2,2,Potencial
CLIENTE-779,32,5,16935.37,Maria Liz Barros,3,2,2,Potencial
CLIENTE-779,32,5,16935.37,Cliente não informado,3,2,2,Potencial
CLIENTE-780,11,8,29488.760000000002,Rodrigo Carvalho,4,4,5,Campeão
CLIENTE-780,11,8,29488.760000000002,Benicio Marques,4,4,5,Campeão
CLIENTE-780,11,8,29488.760000000002,Yasmin Nogueira,4,4,5,Campeão
CLIENTE-780,11,8,29488.760000000002,Thales Silveira,4,4,5,Campeão
CLIENTE-780,11,8,29488.760000000002,Ana Sophia Marques,4,4,5,Campeão
CLIENTE-780,11,8,29488.760000000002,Ágatha Gomes,4,4,5,Campeão
CLIENTE-780,11,8,29488.760000000002,Aurora Ferreira,4,4,5,Campeão
CLIENTE-780,11,8,29488.760000000002,Guilherme da Rocha,4,4,5,Campeão
CLIENTE-781,23,11,34774.520000000004,Mathias Cavalcante,4,5,5,Campeão
CLIENTE-781,23,11,34774.520000000004,Heloísa Cardoso,4,5,5,Campeão
CLIENTE-781,23,11,34774.520000000004,Yuri da Costa,4,5,5,Campeão
CLIENTE-781,23,11,34774.520000000004,Maria Fernanda Sá,4,5,5,Campeão
CLIENTE-781,23,11,34774.520000000004,Levi Carvalho,4,5,5,Campeão
CLIENTE-781,23,11,34774.520000000004,Bruno Pacheco,4,5,5,Campeão
CLIENTE-781,23,11,34774.520000000004,Heloísa Nogueira,4,5,5,Campeão
CLIENTE-781,23,11,34774.520000000004,Cliente não informado,4,5,5,Campeão
CLIENTE-781,23,11,34774.520000000004,Raquel Cassiano,4,5,5,Campeão
CLIENTE-781,23,11,34774.520000000004,Otávio Cirino,4,5,5,Campeão
CLIENTE-781,23,11,34774.520000000004,Maria Alice Rezende,4,5,5,Campeão
CLIENTE-782,13,8,21689.16,Ana Júlia Garcia,4,4,3,Leal
CLIENTE-782,13,8,21689.16,Isabel Costela,4,4,3,Leal
CLIENTE-782,13,8,21689.16,Antônio Alves,4,4,3,Leal
CLIENTE-782,13,8,21689.16,Cliente não informado,4,4,3,Leal
CLIENTE-782,13,8,21689.16,Bruno Almeida,4,4,3,Leal
CLIENTE-782,13,8,21689.16,Valentim Silva,4,4,3,Leal
CLIENTE-782,13,8,21689.16,Sr. Ravy Moura,4,4,3,Leal
CLIENTE-782,13,8,21689.16,Srta. Amanda Campos,4,4,3,Leal
CLIENTE-783,21,10,33457.049999999996,João Vitor Pires,4,5,5,Campeão
CLIENTE-783,21,10,33457.049999999996,Isadora Vieira,4,5,5,Campeão
CLIENTE-783,21,10,33457.049999999996,Camila Jesus,4,5,5,Campeão
CLIENTE-783,21,10,33457.049999999996,Alexandre Mendonça,4,5,5,Campeão
CLIENTE-783,21,10,33457.049999999996,Isabela Rezende,4,5,5,Campeão
CLIENTE-783,21,10,33457.049999999996,Gael Garcia,4,5,5,Campeão
CLIENTE-783,21,10,33457.049999999996,Dr. Pedro Lucas da Cruz,4,5,5,Campeão
CLIENTE-783,21,10,33457.049999999996,Matheus Azevedo,4,5,5,Campeão
CLIENTE-783,21,10,33457.049999999996,José Miguel Araújo,4,5,5,Campeão
CLIENTE-783,21,10,33457.049999999996,Nicole Nogueira,4,5,5,Campeão
CLIENTE-784,36,2,6545.36,Brenda Correia,3,1,1,Potencial
CLIENTE-784,36,2,6545.36,Mirella Almeida,3,1,1,Potencial
CLIENTE-785,78,5,18934.82,Levi Ramos,2,2,3,Perdido
CLIENTE-785,78,5,18934.82,Pietra Sá,2,2,3,Perdido
CLIENTE-785,78,5,18934.82,Helena da Mata,2,2,3,Perdido
CLIENTE-785,78,5,18934.82,Eduarda Pimenta,2,2,3,Perdido
CLIENTE-785,78,5,18934.82,Pedro Henrique Monteiro,2,2,3,Perdido
CLIENTE-786,71,2,2978.6099999999997,Maria Clara Mendonça,2,1,1,Perdido
CLIENTE-786,71,2,2978.6099999999997,Ana Júlia Pimenta,2,1,1,Perdido
CLIENTE-787,7,13,24731.18,João Lima,5,5,4,Campeão
CLIENTE-787,7,13,24731.18,Benício da Mata,5,5,4,Campeão
CLIENTE-787,7,13,24731.18,Mariah Costela,5,5,4,Campeão
CLIENTE-787,7,13,24731.18,Maria Luiza Martins,5,5,4,Campeão
CLIENTE-787,7,13,24731.18,Bella Ferreira,5,5,4,Campeão
CLIENTE-787,7,13,24731.18,Kevin Almeida,5,5,4,Campeão
CLIENTE-787,7,13,24731.18,Maria Clara Cunha,5,5,4,Campeão
CLIENTE-787,7,13,24731.18,José Miguel Costa,5,5,4,Campeão
CLIENTE-787,7,13,24731.18,Kamilly Cassiano,5,5,4,Campeão
CLIENTE-787,7,13,24731.18,Calebe Cavalcante,5,5,4,Campeão
CLIENTE-787,7,13,24731.18,Srta. Hellena da Mota,5,5,4,Campeão
CLIENTE-787,7,13,24731.18,Ana Carolina Novaes,5,5,4,Campeão
CLIENTE-787,7,13,24731.18,Sr. Renan Costela,5,5,4,Campeão
CLIENTE-788,53,6,19571.239999999998,Evelyn Vargas,2,2,3,Perdido
CLIENTE-788,53,6,19571.239999999998,Thales Montenegro,2,2,3,Perdido
CLIENTE-788,53,6,19571.239999999998,Rafaela Teixeira,2,2,3,Perdido
CLIENTE-788,53,6,19571.239999999998,Leonardo Nogueira,2,2,3,Perdido
CLIENTE-788,53,6,19571.239999999998,Dr. Léo Oliveira,2,2,3,Perdido
CLIENTE-788,53,6,19571.239999999998,Manuella Leão,2,2,3,Perdido
CLIENTE-789,52,6,9303.81,Ravy Ribeiro,2,2,1,Perdido
CLIENTE-789,52,6,9303.81,Nicole Moreira,2,2,1,Perdido
CLIENTE-789,52,6,9303.81,Alana Leão,2,2,1,Perdido
CLIENTE-789,52,6,9303.81,Cliente não informado,2,2,1,Perdido
CLIENTE-789,52,6,9303.81,Srta. Hadassa Vieira,2,2,1,Perdido
CLIENTE-789,52,6,9303.81,Cauê Cunha,2,2,1,Perdido
CLIENTE-790,23,2,5906.32,Vinicius Aragão,4,1,1,Novo
CLIENTE-790,23,2,5906.32,Maria Alice Aparecida,4,1,1,Novo
CLIENTE-791,12,6,19199.22,Milena Sá,4,2,3,Novo
CLIENTE-791,12,6,19199.22,Dr. Noah Gomes,4,2,3,Novo
CLIENTE-791,12,6,19199.22,Raul Porto,4,2,3,Novo
CLIENTE-791,12,6,19199.22,Igor da Costa,4,2,3,Novo
CLIENTE-791,12,6,19199.22,Dr. Benício Vieira,4,2,3,Novo
CLIENTE-791,12,6,19199.22,Bento Siqueira,4,2,3,Novo
CLIENTE-792,5,5,24923.15,Gael Henrique Ribeiro,5,2,4,Novo
CLIENTE-792,5,5,24923.15,Bella Dias,5,2,4,Novo
CLIENTE-792,5,5,24923.15,Laura Moraes,5,2,4,Novo
CLIENTE-792,5,5,24923.15,Ana Julia Aragão,5,2,4,Novo
CLIENTE-792,5,5,24923.15,Caroline Barbosa,5,2,4,Novo
CLIENTE-793,130,9,26949.23,Henrique Machado,1,5,4,Em risco
CLIENTE-793,130,9,26949.23,Gael Ribeiro,1,5,4,Em risco
CLIENTE-793,130,9,26949.23,Ana Beatriz Montenegro,1,5,4,Em risco
CLIENTE-793,130,9,26949.23,Clarice Mendes,1,5,4,Em risco
CLIENTE-793,130,9,26949.23,Erick da Costa,1,5,4,Em risco
CLIENTE-793,130,9,26949.23,Sra. Luna Cardoso,1,5,4,Em risco
CLIENTE-793,130,9,26949.23,Maria Luiza Nascimento,1,5,4,Em risco
CLIENTE-793,130,9,26949.23,Emanuelly Aparecida,1,5,4,Em risco
CLIENTE-793,130,9,26949.23,Dra. Lorena Ferreira,1,5,4,Em risco
CLIENTE-794,24,9,29257.440000000002,Rebeca da Luz,3,5,5,Leal
CLIENTE-794,24,9,29257.440000000002,Ana Cecília Casa Grande,3,5,5,Leal
CLIENTE-794,24,9,29257.440000000002,Daniel Casa Grande,3,5,5,Leal
CLIENTE-794,24,9,29257.440000000002,Raul Barros,3,5,5,Leal
CLIENTE-794,24,9,29257.440000000002,Diogo Mendonça,3,5,5,Leal
CLIENTE-794,24,9,29257.440000000002,Luiz Miguel Barros,3,5,5,Leal
CLIENTE-794,24,9,29257.440000000002,José Miguel Cardoso,3,5,5,Leal
CLIENTE-794,24,9,29257.440000000002,Srta. Heloísa Mendonça,3,5,5,Leal
CLIENTE-794,24,9,29257.440000000002,Vinícius Costela,3,5,5,Leal
CLIENTE-795,19,11,39605.41,Sra. Ana Lívia Novaes,4,5,5,Campeão
CLIENTE-795,19,11,39605.41,Paulo Guerra,4,5,5,Campeão
CLIENTE-795,19,11,39605.41,Caio Almeida,4,5,5,Campeão
CLIENTE-795,19,11,39605.41,Luiz Felipe Fernandes,4,5,5,Campeão
CLIENTE-795,19,11,39605.41,Maria Isis Sampaio,4,5,5,Campeão
CLIENTE-795,19,11,39605.41,Melina Vasconcelos,4,5,5,Campeão
CLIENTE-795,19,11,39605.41,Miguel da Mata,4,5,5,Campeão
CLIENTE-795,19,11,39605.41,Marcos Vinicius Peixoto,4,5,5,Campeão
CLIENTE-795,19,11,39605.41,Cecília Nascimento,4,5,5,Campeão
CLIENTE-795,19,11,39605.41,Bianca Aparecida,4,5,5,Campeão
CLIENTE-795,19,11,39605.41,Vinicius da Luz,4,5,5,Campeão
CLIENTE-796,50,9,35970.95,Dra. Aurora Montenegro,2,5,5,Em risco
CLIENTE-796,50,9,35970.95,Natália Moraes,2,5,5,Em risco
CLIENTE-796,50,9,35970.95,Sr. Daniel Moura,2,5,5,Em risco
CLIENTE-796,50,9,35970.95,Clarice das Neves,2,5,5,Em risco
CLIENTE-796,50,9,35970.95,Lucas Silva,2,5,5,Em risco
CLIENTE-796,50,9,35970.95,Dr. Ravi Lucca Pinto,2,5,5,Em risco
CLIENTE-796,50,9,35970.95,Dom Pinto,2,5,5,Em risco
CLIENTE-796,50,9,35970.95,Raquel Aragão,2,5,5,Em risco
CLIENTE-796,50,9,35970.95,Renan Oliveira,2,5,5,Em risco
CLIENTE-797,145,4,13060.09,Luigi Gonçalves,1,1,1,Perdido
CLIENTE-797,145,4,13060.09,Catarina Abreu,1,1,1,Perdido
CLIENTE-797,145,4,13060.09,Melissa Lima,1,1,1,Perdido
CLIENTE-797,145,4,13060.09,Srta. Bárbara Ribeiro,1,1,1,Perdido
CLIENTE-798,94,6,19694.73,Thomas Mendes,1,2,3,Perdido
CLIENTE-798,94,6,19694.73,Ana Julia Machado,1,2,3,Perdido
CLIENTE-798,94,6,19694.73,Beatriz Vargas,1,2,3,Perdido
CLIENTE-798,94,6,19694.73,Sabrina Mendonça,1,2,3,Perdido
CLIENTE-798,94,6,19694.73,Joaquim Freitas,1,2,3,Perdido
CLIENTE-798,94,6,19694.73,Srta. Carolina Viana,1,2,3,Perdido
CLIENTE-799,87,6,20182.46,Ágatha Santos,1,2,3,Perdido
CLIENTE-799,87,6,20182.46,Henrique Moraes,1,2,3,Perdido
CLIENTE-799,87,6,20182.46,João Miguel Peixoto,1,2,3,Perdido
CLIENTE-799,87,6,20182.46,Vitor Nascimento,1,2,3,Perdido
CLIENTE-799,87,6,20182.46,Pedro Lucas Fernandes,1,2,3,Perdido
CLIENTE-799,87,6,20182.46,Theodoro Sampaio,1,2,3,Perdido
CLIENTE-800,92,5,13832.22,Luana da Cunha,1,2,2,Perdido
CLIENTE-800,92,5,13832.22,Dra. Sophia Pacheco,1,2,2,Perdido
CLIENTE-800,92,5,13832.22,Otávio Correia,1,2,2,Perdido
CLIENTE-800,92,5,13832.22,Emanuel Siqueira,1,2,2,Perdido
CLIENTE-800,92,5,13832.22,Valentina Rodrigues,1,2,2,Perdido
CLIENTE-801,223,5,20317.97,Arthur Miguel Leão,1,2,3,Perdido
CLIENTE-801,223,5,20317.97,Dra. Manuella Garcia,1,2,3,Perdido
CLIENTE-801,223,5,20317.97,Noah Rezende,1,2,3,Perdido
CLIENTE-801,223,5,20317.97,Sophie Aragão,1,2,3,Perdido
CLIENTE-801,223,5,20317.97,Dra. Hellena Vieira,1,2,3,Perdido
CLIENTE-802,49,9,32113.6,Felipe da Rosa,2,5,5,Em risco
CLIENTE-802,49,9,32113.6,João Pedro Leão,2,5,5,Em risco
CLIENTE-802,49,9,32113.6,Maria Isis Oliveira,2,5,5,Em risco
CLIENTE-802,49,9,32113.6,Mathias Pires,2,5,5,Em risco
CLIENTE-802,49,9,32113.6,Cliente não informado,2,5,5,Em risco
CLIENTE-802,49,9,32113.6,Davi Lucca Araújo,2,5,5,Em risco
CLIENTE-802,49,9,32113.6,Fernando Gonçalves,2,5,5,Em risco
CLIENTE-802,49,9,32113.6,Otto Fonseca,2,5,5,Em risco
CLIENTE-802,49,9,32113.6,Sr. Luiz Henrique Albuquerque,2,5,5,Em risco
CLIENTE-803,287,2,3350.6000000000004,Sabrina Castro,1,1,1,Perdido
CLIENTE-803,287,2,3350.6000000000004,José Fonseca,1,1,1,Perdido
CLIENTE-804,2,8,28170.4,Sr. Gustavo Henrique Vasconcelos,5,4,4,Campeão
CLIENTE-804,2,8,28170.4,Srta. Ana Liz Fogaça,5,4,4,Campeão
CLIENTE-804,2,8,28170.4,Gabrielly Dias,5,4,4,Campeão
CLIENTE-804,2,8,28170.4,João Felipe Caldeira,5,4,4,Campeão
CLIENTE-804,2,8,28170.4,Maria Julia Pimenta,5,4,4,Campeão
CLIENTE-804,2,8,28170.4,Milena Mendes,5,4,4,Campeão
CLIENTE-804,2,8,28170.4,Alice da Costa,5,4,4,Campeão
CLIENTE-804,2,8,28170.4,Isis Aparecida,5,4,4,Campeão
CLIENTE-805,122,4,16544.91,Dr. Bryan Vasconcelos,1,1,2,Perdido
CLIENTE-805,122,4,16544.91,Henry Gabriel Lima,1,1,2,Perdido
CLIENTE-805,122,4,16544.91,Ravi Martins,1,1,2,Perdido
CLIENTE-805,122,4,16544.91,Gael Henrique da Costa,1,1,2,Perdido
CLIENTE-806,41,7,19087.16,Sra. Caroline da Luz,3,3,3,Leal
CLIENTE-806,41,7,19087.16,Cliente não informado,3,3,3,Leal
CLIENTE-806,41,7,19087.16,Sr. Caio Rocha,3,3,3,Leal
CLIENTE-806,41,7,19087.16,Sophie Silva,3,3,3,Leal
CLIENTE-806,41,7,19087.16,Leonardo Sales,3,3,3,Leal
CLIENTE-806,41,7,19087.16,Sr. Pietro Leão,3,3,3,Leal
CLIENTE-806,41,7,19087.16,Clarice Sampaio,3,3,3,Leal
CLIENTE-807,48,7,23269.18,Arthur Miguel Martins,2,3,4,Em risco
CLIENTE-807,48,7,23269.18,Dr. Dom da Costa,2,3,4,Em risco
CLIENTE-807,48,7,23269.18,Raul Nunes,2,3,4,Em risco
CLIENTE-807,48,7,23269.18,Sra. Maria Fernanda Ribeiro,2,3,4,Em risco
CLIENTE-807,48,7,23269.18,Dr. Luan Costela,2,3,4,Em risco
CLIENTE-807,48,7,23269.18,Dr. Vitor Hugo Aparecida,2,3,4,Em risco
CLIENTE-807,48,7,23269.18,Sr. Pedro Henrique Guerra,2,3,4,Em risco
CLIENTE-808,194,1,1658.6,Luiz Gustavo Rodrigues,1,1,1,Perdido
CLIENTE-809,76,2,9891.009999999998,Enrico Albuquerque,2,1,1,Perdido
CLIENTE-809,76,2,9891.009999999998,Ísis da Mata,2,1,1,Perdido
CLIENTE-810,18,7,28530.57,Emanuella Cirino,4,3,4,Leal
CLIENTE-810,18,7,28530.57,Dra. Fernanda Teixeira,4,3,4,Leal
CLIENTE-810,18,7,28530.57,Luiza Aparecida,4,3,4,Leal
CLIENTE-810,18,7,28530.57,Bernardo Siqueira,4,3,4,Leal
CLIENTE-810,18,7,28530.57,Sr. Alexandre Sales,4,3,4,Leal
CLIENTE-810,18,7,28530.57,Dr. Gael Henrique Mendonça,4,3,4,Leal
CLIENTE-810,18,7,28530.57,Cliente não informado,4,3,4,Leal
CLIENTE-811,150,6,17051.09,Vitória Lopes,1,2,2,Perdido
CLIENTE-811,150,6,17051.09,Alice Siqueira,1,2,2,Perdido
CLIENTE-811,150,6,17051.09,Miguel Farias,1,2,2,Perdido
CLIENTE-811,150,6,17051.09,Mathias Correia,1,2,2,Perdido
CLIENTE-811,150,6,17051.09,Sr. Yan Gomes,1,2,2,Perdido
CLIENTE-811,150,6,17051.09,Pedro Lucas Aparecida,1,2,2,Perdido
CLIENTE-812,20,8,16620.41,João Lucas Melo,4,4,2,Potencial
CLIENTE-812,20,8,16620.41,Cauê Rodrigues,4,4,2,Potencial
CLIENTE-812,20,8,16620.41,João Felipe Moreira,4,4,2,Potencial
CLIENTE-812,20,8,16620.41,João Miguel Machado,4,4,2,Potencial
CLIENTE-812,20,8,16620.41,Ravi Vargas,4,4,2,Potencial
CLIENTE-812,20,8,16620.41,Sr. Caleb Nogueira,4,4,2,Potencial
CLIENTE-812,20,8,16620.41,Ana Carolina da Rocha,4,4,2,Potencial
CLIENTE-812,20,8,16620.41,Sara Porto,4,4,2,Potencial
CLIENTE-813,147,9,25803.39,Isaque Lima,1,5,4,Em risco
CLIENTE-813,147,9,25803.39,Calebe Ramos,1,5,4,Em risco
CLIENTE-813,147,9,25803.39,Lara Camargo,1,5,4,Em risco
CLIENTE-813,147,9,25803.39,Dra. Jade Pires,1,5,4,Em risco
CLIENTE-813,147,9,25803.39,Benjamim Montenegro,1,5,4,Em risco
CLIENTE-813,147,9,25803.39,Davi Miguel Carvalho,1,5,4,Em risco
CLIENTE-813,147,9,25803.39,Lívia Sales,1,5,4,Em risco
CLIENTE-813,147,9,25803.39,Kevin da Rocha,1,5,4,Em risco
CLIENTE-813,147,9,25803.39,Rhavi Caldeira,1,5,4,Em risco
CLIENTE-814,128,6,18028.57,Lunna Moraes,1,2,3,Perdido
CLIENTE-814,128,6,18028.57,João Pedro Oliveira,1,2,3,Perdido
CLIENTE-814,128,6,18028.57,Dra. Joana Vargas,1,2,3,Perdido
CLIENTE-814,128,6,18028.57,Ísis da Cunha,1,2,3,Perdido
CLIENTE-814,128,6,18028.57,Maria Liz Duarte,1,2,3,Perdido
CLIENTE-814,128,6,18028.57,Olívia Rios,1,2,3,Perdido
CLIENTE-815,11,9,34143.38,Maria Luiza Cavalcante,4,5,5,Campeão
CLIENTE-815,11,9,34143.38,Sra. Maria Moraes,4,5,5,Campeão
CLIENTE-815,11,9,34143.38,Isabel Pinto,4,5,5,Campeão
CLIENTE-815,11,9,34143.38,Sabrina da Luz,4,5,5,Campeão
CLIENTE-815,11,9,34143.38,Ravy Gomes,4,5,5,Campeão
CLIENTE-815,11,9,34143.38,Henry Porto,4,5,5,Campeão
CLIENTE-815,11,9,34143.38,Murilo Câmara,4,5,5,Campeão
CLIENTE-815,11,9,34143.38,Bella Mendes,4,5,5,Campeão
CLIENTE-815,11,9,34143.38,Agatha Rocha,4,5,5,Campeão
CLIENTE-816,44,10,37763.73,Sr. Gustavo Moraes,3,5,5,Leal
CLIENTE-816,44,10,37763.73,Theodoro Sá,3,5,5,Leal
CLIENTE-816,44,10,37763.73,José Pedro Mendonça,3,5,5,Leal
CLIENTE-816,44,10,37763.73,Diogo Cirino,3,5,5,Leal
CLIENTE-816,44,10,37763.73,Otto Cassiano,3,5,5,Leal
CLIENTE-816,44,10,37763.73,Gabriela Lopes,3,5,5,Leal
CLIENTE-816,44,10,37763.73,Cliente não informado,3,5,5,Leal
CLIENTE-816,44,10,37763.73,Miguel Alves,3,5,5,Leal
CLIENTE-816,44,10,37763.73,Juan Pires,3,5,5,Leal
CLIENTE-816,44,10,37763.73,Sophia Cavalcante,3,5,5,Leal
CLIENTE-817,4,7,36930.27,Luiza Marques,5,3,5,Leal
CLIENTE-817,4,7,36930.27,Caio Sales,5,3,5,Leal
CLIENTE-817,4,7,36930.27,Sr. Ravi Lucca Albuquerque,5,3,5,Leal
CLIENTE-817,4,7,36930.27,Noah Sales,5,3,5,Leal
CLIENTE-817,4,7,36930.27,Sr. Brayan Martins,5,3,5,Leal
CLIENTE-817,4,7,36930.27,Alice Marques,5,3,5,Leal
CLIENTE-817,4,7,36930.27,Ana Liz Cunha,5,3,5,Leal
CLIENTE-818,85,7,20543.19,Kaique Azevedo,1,3,3,Em risco
CLIENTE-818,85,7,20543.19,Dra. Stella da Rosa,1,3,3,Em risco
CLIENTE-818,85,7,20543.19,Gabriela Duarte,1,3,3,Em risco
CLIENTE-818,85,7,20543.19,Liam Borges,1,3,3,Em risco
CLIENTE-818,85,7,20543.19,Letícia Porto,1,3,3,Em risco
CLIENTE-818,85,7,20543.19,Felipe Moura,1,3,3,Em risco
CLIENTE-818,85,7,20543.19,Miguel Ferreira,1,3,3,Em risco
CLIENTE-819,3,2,11360.2,Augusto da Cunha,5,1,1,Novo
CLIENTE-819,3,2,11360.2,Guilherme Farias,5,1,1,Novo
CLIENTE-820,7,10,22422.41,Sr. João Vitor Almeida,5,5,3,Leal
CLIENTE-820,7,10,22422.41,Dom Martins,5,5,3,Leal
CLIENTE-820,7,10,22422.41,Cliente não informado,5,5,3,Leal
CLIENTE-820,7,10,22422.41,Ravi Cavalcanti,5,5,3,Leal
CLIENTE-820,7,10,22422.41,Diogo Monteiro,5,5,3,Leal
CLIENTE-820,7,10,22422.41,Felipe Pereira,5,5,3,Leal
CLIENTE-820,7,10,22422.41,Dante Alves,5,5,3,Leal
CLIENTE-820,7,10,22422.41,Noah Mendes,5,5,3,Leal
CLIENTE-820,7,10,22422.41,Ana Carolina Macedo,5,5,3,Leal
CLIENTE-820,7,10,22422.41,Danilo Melo,5,5,3,Leal
CLIENTE-821,58,5,5464.860000000001,Sr. Brayan Carvalho,2,2,1,Perdido
CLIENTE-821,58,5,5464.860000000001,Mateus Rocha,2,2,1,Perdido
CLIENTE-821,58,5,5464.860000000001,Yago Fogaça,2,2,1,Perdido
CLIENTE-821,58,5,5464.860000000001,Cliente não informado,2,2,1,Perdido
CLIENTE-821,58,5,5464.860000000001,Ravi da Cruz,2,2,1,Perdido
CLIENTE-822,18,5,14606.3,Anna Liz Costela,4,2,2,Novo
CLIENTE-822,18,5,14606.3,Alícia Nogueira,4,2,2,Novo
CLIENTE-822,18,5,14606.3,Ester da Paz,4,2,2,Novo
CLIENTE-822,18,5,14606.3,José Miguel Casa Grande,4,2,2,Novo
CLIENTE-822,18,5,14606.3,Sofia Lopes,4,2,2,Novo
CLIENTE-823,32,7,24404.010000000002,Rafael Oliveira,3,3,4,Leal
CLIENTE-823,32,7,24404.010000000002,Sr. Kevin Moreira,3,3,4,Leal
CLIENTE-823,32,7,24404.010000000002,Arthur Albuquerque,3,3,4,Leal
CLIENTE-823,32,7,24404.010000000002,Rael Ferreira,3,3,4,Leal
CLIENTE-823,32,7,24404.010000000002,Sr. Joaquim Vieira,3,3,4,Leal
CLIENTE-823,32,7,24404.010000000002,Cauã Gonçalves,3,3,4,Leal
CLIENTE-823,32,7,24404.010000000002,Diego Novaes,3,3,4,Leal
CLIENTE-824,123,4,11298.7,Enrico Fernandes,1,1,1,Perdido
CLIENTE-824,123,4,11298.7,Matteo Abreu,1,1,1,Perdido
CLIENTE-824,123,4,11298.7,Sr. Diego Caldeira,1,1,1,Perdido
CLIENTE-824,123,4,11298.7,Anthony Monteiro,1,1,1,Perdido
CLIENTE-825,47,11,35316.42,Maysa Rodrigues,2,5,5,Em risco
CLIENTE-825,47,11,35316.42,Brayan Porto,2,5,5,Em risco
CLIENTE-825,47,11,35316.42,Luiz Gustavo Costa,2,5,5,Em risco
CLIENTE-825,47,11,35316.42,Lucas da Costa,2,5,5,Em risco
CLIENTE-825,47,11,35316.42,Emanuel Souza,2,5,5,Em risco
CLIENTE-825,47,11,35316.42,Matteo Costa,2,5,5,Em risco
CLIENTE-825,47,11,35316.42,Isaque Lopes,2,5,5,Em risco
CLIENTE-825,47,11,35316.42,Marcelo da Mota,2,5,5,Em risco
CLIENTE-825,47,11,35316.42,Nicole Gomes,2,5,5,Em risco
CLIENTE-825,47,11,35316.42,Dra. Ágatha da Mata,2,5,5,Em risco
CLIENTE-825,47,11,35316.42,Dr. Gustavo Henrique Ribeiro,2,5,5,Em risco
CLIENTE-826,1,7,22439.190000000002,Benjamin Campos,5,3,3,Leal
CLIENTE-826,1,7,22439.190000000002,Bárbara Carvalho,5,3,3,Leal
CLIENTE-826,1,7,22439.190000000002,Sarah Cavalcante,5,3,3,Leal
CLIENTE-826,1,7,22439.190000000002,Sra. Evelyn Martins,5,3,3,Leal
CLIENTE-826,1,7,22439.190000000002,Ana Carolina Araújo,5,3,3,Leal
CLIENTE-826,1,7,22439.190000000002,Benicio Jesus,5,3,3,Leal
CLIENTE-826,1,7,22439.190000000002,Stella Monteiro,5,3,3,Leal
